Luol Deng, $3320339
NAME, SALARY
Rasual Butler, $3315000
Fred Jones, $3300000
Raymond Felton, $3274440
Lorenzen Wright, $3250000
Chris Duhon, $3248000
James Posey, $3206000
Shelden Williams, $3174240
Michael Doleac, $3120000
Charlie Bell, $3106000
Michael Finley, $3103000
NAME, SALARY
Trevor Ariza, $3100000
Willie Green, $3094000
Jeff Green, $3058200
Francisco Elson, $3000000
Jake Voskuhl, $3000000
Chucky Atkins, $3000000
Matt Barnes, $3000000
Brian Scalabrine, $3000000
Martell Webster, $2974080
Luis Scola, $2916667
NAME, SALARY
Damien Wilkins, $2900000
James Jones, $2900000
Brandon Roy, $2883120
Anthony Johnson, $2860000
Andre Iguodala, $2804889
Yi Jianlian, $2777760
Alonzo Mourning, $2762500
Primoz Brezec, $2750000
Charlie Villanueva, $2715000
Matt Bonner, $2700000
NAME, SALARY
Andris Biedrins, $2636696
Randy Foye, $2631840
Robert Swift, $2601113
Sebastian Telfair, $2562426
Juan Dixon, $2550000
Corey Brewer, $2535720
Kris Humphries, $2522913
Chris Mihm, $2500000
Bostjan Nachbar, $2500000
Channing Frye, $2487240
NAME, SALARY
Al Jefferson, $2480885
Andray Blatche, $2479339
Jose Calderon, $2471604
Keith Bogans, $2440000
Steve Francis, $2439333
Mark Madsen, $2420000
Rudy Gay, $2411160
Othella Harrington, $2376000
Devean George, $2369111
Kirk Snyder, $2358433
NAME, SALARY
Jarron Collins, $2350000
Jackie Butler, $2350000
Brandan Wright, $2323080
Jason Hart, $2300000
Ike Diogu, $2286360
Bonzi Wells, $2284200
Lindsey Hunter, $2250000
Josh Smith, $2243543
Patrick O'Bryant, $2216400
D.J. Augustin, $2208960
NAME, SALARY
Andrew Bynum, $2172000
DeSagana Diop, $2146000
Joakim Noah, $2135400
J.R. Smith, $2134067
Mouhamed Sene, $2105520
Dorell Wright, $2040746
Spencer Hawes, $2028600
JJ Redick, $2000160
Jameer Nelson, $1961609
Vassilis Spanoulis, $1944000
NAME, SALARY
Walter Herrmann Heinrich, $1944000
Victor Khryapa, $1928598
Acie Law, $1927080
Hilton Armstrong, $1900200
Aaron Williams, $1890000
Delonte West, $1889760
Nenad Krstic, $1889760
Tony Allen, $1868141
Carlos Delfino, $1868141
Sean May, $1862160
NAME, SALARY
Thaddeus Young, $1830720
Grant Hill, $1830000
Jannero Pargo, $1830000
Maceo Baston, $1830000
Eddie Jones, $1830000
Kevin Martin, $1808121
Thabo Sefolosha, $1805160
Kosta Perovic, $1800000
Rashad McCants, $1769160
Sasha Vujacic, $1756951
NAME, SALARY
David Wesley, $1750000
Chuck Hayes, $1750000
Maurice Evans, $1740000
Julian Wright, $1739160
David Harrison, $1734316
Ronnie Brewer, $1715040
Antoine Wright, $1680600
Al Thornton, $1652280
Cedric Simmons, $1629120
Brevin Knight, $1600000
NAME, SALARY
Clifford Robinson, $1600000
Joey Graham, $1596600
Adrian Griffin, $1593000
Rodney Stuckey, $1569600
Rodney Carney, $1547760
Justin Reed, $1529873
Danny Granger, $1516800
Travis Diener, $1500000
Eddie House, $1500000
Nick Young, $1491240
NAME, SALARY
Shawne Williams, $1470360
Gerald Green, $1440960
Sean Williams, $1416600
Hakim Warrick, $1376040
Marco Belinelli, $1345800
Oleksiy Pecherov, $1345800
Quincy Douby, $1333920
Javaris Crittenton, $1285200
Renaldo Balkman, $1280640
Alexis Ajinca, $1276320
NAME, SALARY
Nate Robinson, $1268160
Jason Smith, $1233840
Rajon Rondo, $1229280
Eric Piatkowski, $1219590
Jacque Vaughn, $1219590
Adonal Foyle, $1219590
Jarrett Jack, $1217400
Jarvis Hayes, $1200000
Devin Brown, $1200000
Daequan Cook, $1184400
NAME, SALARY
Marcus Williams, $1180200
Francisco Garcia, $1168800
Jared Dudley, $1137000
Josh Boone, $1133040
Shavlik Randolph, $1130000
Luther Head, $1122000
Calvin Booth, $1103225
Ronnie Price, $1100000
Wilson Chandler, $1091640
Kyle Lowry, $1087680
NAME, SALARY
Rudy Fernandez, $1084080
Bernard Robinson, $1080000
Johan Petro, $1077120
Shannon Brown, $1044120
Jason Maxiell, $1041360
Linas Kleiza, $1011360
Jordan Farmar, $1009560
Morris Almond, $1005960
Ime Udoka, $1000000
Wayne Simien, $997800
NAME, SALARY
David Lee, $990600
Maurice Ager, $974400
Earl Barron, $973328
Aaron Brooks, $972720
Mardy Collins, $967320
Donell Taylor, $945610
C.J. Miles, $945610
Arron Afflalo, $944520
Alando Tucker, $931920
Melvin Ely, $895341
NAME, SALARY
Chris Andersen, $885294
Mike Hall, $862456
Justin Williams, $862456
Mile Ilic, $850000
Quinton Ross, $826046
Sergio Rodriguez, $817000
Randolph Morris, $810000
Mickael Gelabale, $802000
Josh Powell, $800000
Salim Stoudamire, $783000
NAME, SALARY
Sean Marks, $770610
Derek Anderson, $770610
Jeff McInnis, $770610
Casey Jacobsen, $770610
Darrick Martin, $770610
Michael Ruffin, $770610
Von Wafer, $770610
Scot Pollard, $770610
Juwan Howard, $761544
Kyrylo Fesenko, $750000
NAME, SALARY
Solomon Jones, $729000
Eddie Gill, $693549
Yakhouba Diawara, $687456
Ryan Hollins, $687456
Leon Powe, $687456
James White, $687456
Hassan Adams, $687456
James Augustine, $687456
Will Conroy, $687456
Devin Green, $687456
NAME, SALARY
Paul Millsap, $687456
Gabe Pruitt, $650000
Jelani McCoy, $634620
Ian Mahinmi, $625840
Dahntay Jones, $584757
Richie Frahm, $566625
Beno Udrih, $561544
Juan Carlos Navarro, $538090
Thomas Gardner, $427163
Jamario Moon, $427163
NAME, SALARY
Darryl Watkins, $427163
Marcin Gortat, $427163
Ramon Sessions, $427163
Demetris Nichols, $427163
Elton Brown, $427163
D.J. Strawberry, $427163
Chris Richard, $427163
Jackie Manuel, $427163
Chris Webber, $358107
Earl Boykins, $349041
NAME, SALARY
Damon Stoudamire, $335442
Courtney Sims, $319116
Keith Langford, $278912
C.J. Watson, $251272
Jeremy Richardson, $238588
Jamaal Magloire, $231183
P.J. Brown, $226650
Ronald Murray, $213051
Gordan Giricek, $199452
Sam Cassell, $199452
NAME, SALARY
Tyronn Lue, $199452
Smush Parker, $181320
Brent Barry, $172177
Loren Woods, $142201
Nick Fazekas, $125636
Ira Newble, $122391
Mike Harris, $100509
Didier Ilunga-Mbenga, $90660
Lance Allred, $87945
Blake Ahearn, $67844
NAME, SALARY
Stephane Lasme, $67844
Ronald Dupree, $63462
Marcus Williams, $50254
Kasib Powell, $36395
DerMarr Johnson, $27198
Bobby Jones, $24263
Linton Johnson, $4533
Billy Thomas, $4533
