Channing Frye, $6400000
Wilson Chandler, $6344164
Jarrett Jack, $6300000
Landry Fields, $6250000
Kyle Lowry, $6210000
Jason Richardson, $6204250
NAME, SALARY
Derrick Favors, $6008196
Gerald Henderson, $6000000
Robin Lopez, $5904261
Chuck Hayes, $5722500
Jason Thompson, $5643750
Jason Terry, $5625313
Kyrie Irving, $5607240
J.R. Smith, $5565000
Anthony Davis, $5375760
Anthony Bennett, $5324280
NAME, SALARY
Courtney Lee, $5225000
Louis Williams, $5225000
Jamal Crawford, $5225000
Zaza Pachulia, $5200000
JJ Hickson, $5150000
Martell Webster, $5150000
Keith Bogans, $5058198
Derrick Williams, $5016960
Andre Miller, $5000000
Ramon Sessions, $5000000
NAME, SALARY
Brandan Wright, $5000000
Corey Brewer, $5000000
DeMarcus Cousins, $4916974
Michael Kidd-Gilchrist, $4809840
Victor Oladipo, $4763760
Boris Diaw, $4702500
J.J. Barea, $4687000
Luc Richard Mbah a Moute, $4588384
Luis Scola, $4508504
Enes Kanter, $4505280
NAME, SALARY
Jonas Jerebko, $4500000
Tony Allen, $4494383
Ekpe Udoh, $4469548
Luke Ridnour, $4420000
Timofey Mozgov, $4400000
Udonis Haslem, $4340000
Bradley Beal, $4319280
Otto Porter Jr., $4278000
Jared Dudley, $4250000
Greg Monroe, $4086454
NAME, SALARY
Tristan Thompson, $4062000
Kirk Hinrich, $4059000
Mario Chalmers, $4000000
Brandon Rush, $4000000
Steve Blake, $4000000
Matt Bonner, $3945000
Thabo Sefolosha, $3900000
Dion Waiters, $3894240
Cody Zeller, $3857040
Joel Anthony, $3800000
NAME, SALARY
Danny Green, $3762500
Steve Novak, $3750000
Al-Farouq Aminu, $3749602
Samuel Dalembert, $3700748
Ricky Rubio, $3678358
Raymond Felton, $3637073
Jonas Valanciunas, $3526440
Thomas Robinson, $3526440
Jordan Hill, $3500000
Gerald Green, $3500000
NAME, SALARY
Marreese Speights, $3500000
Alex Len, $3492720
Gordon Hayward, $3452183
Jan Vesely, $3340920
Paul George, $3282003
Shane Battier, $3270000
Gary Neal, $3250000
Matt Barnes, $3250000
Carlos Delfino, $3250000
Alonzo Gee, $3250000
NAME, SALARY
Darrell Arthur, $3231683
Mirza Teletovic, $3229050
Ray Allen, $3229050
Damian Lillard, $3202920
Tyler Hansbrough, $3183000
Andrei Kirilenko, $3183000
Chris Kaman, $3183000
Mike Dunleavy, $3183000
Vince Carter, $3180000
Nerlens Noel, $3172320
NAME, SALARY
Ed Davis, $3153860
Alexey Shved, $3150000
Jerryd Bayless, $3135000
Patrick Patterson, $3105302
Lavoy Allen, $3060000
Larry Sanders, $3053368
Bismack Biyombo, $3049920
Randy Foye, $3000000
Kosta Koufos, $3000000
Dorell Wright, $3000000
NAME, SALARY
Harrison Barnes, $2923920
Joel Freeland, $2897976
Ben McLemore, $2895960
Brandon Knight, $2793960
Will Bynum, $2790343
Kevin Seraphin, $2761114
Marco Belinelli, $2750000
Aaron Gray, $2690875
Terrence Ross, $2678640
Kentavious Caldwell-Pope, $2653080
NAME, SALARY
Wayne Ellington, $2652000
Mo Williams, $2652000
Eric Bledsoe, $2626474
Nick Collison, $2585668
Kemba Walker, $2568360
DeMarre Carroll, $2557545
Avery Bradley, $2511432
Jason Smith, $2500000
Chauncey Billups, $2500000
Andre Drummond, $2465400
NAME, SALARY
Trey Burke, $2438760
Trevor Booker, $2350820
Austin Rivers, $2339040
Klay Thompson, $2317920
C.J. McCollum, $2316720
Quincy Pondexter, $2225479
C.J. Miles, $2225000
Meyers Leonard, $2222160
Alec Burks, $2202000
Michael Carter-Williams, $2200920
NAME, SALARY
Dante Cunningham, $2180000
Jordan Crawford, $2162419
Greivis Vasquez, $2150188
Jeremy Lamb, $2111160
Markieff Morris, $2091840
Steven Adams, $2090880
Brendan Haywood, $2050000
C.J. Watson, $2016000
Nate Robinson, $2016000
Jermaine O'Neal, $2000000
NAME, SALARY
Vitor Faverani, $2000000
Marcus Morris, $1987320
Kelly Olynyk, $1986360
John Henson, $1905360
Darren Collison, $1900000
Kawhi Leonard, $1887840
Shabazz Muhammad, $1887120
Maurice Harkless, $1809840
Nikola Vucevic, $1793520
Giannis Antetokounmpo, $1792560
NAME, SALARY
Anthony Randolph, $1750000
Luigi Datome, $1750000
Iman Shumpert, $1703760
Reggie Evans, $1695635
Jeremy Evans, $1660257
Tyler Zeller, $1633440
Chris Singleton, $1618680
John Lucas III, $1600000
Toney Douglas, $1600000
Pablo Prigioni, $1591350
NAME, SALARY
Terrence Jones, $1551840
Jodie Meeks, $1550000
Tobias Harris, $1545840
Shane Larkin, $1536960
Ronny Turiaf, $1500000
Miroslav Raduljica, $1500000
Gustavo Ayon, $1500000
Andrew Nicholson, $1482000
Sergey Karasev, $1467840
Nando De Colo, $1463000
NAME, SALARY
Evan Fournier, $1422720
Donatas Motiejunas, $1422720
Tony Snell, $1409040
Willie Green, $1399507
Chris Andersen, $1399507
Rashard Lewis, $1399507
Scotty Hopson, $1388400
Andray Blatche, $1375604
Kenneth Faried, $1367640
Jared Sullinger, $1365720
NAME, SALARY
Gorgui Dieng, $1352640
Dennis Schroder, $1348200
Victor Claver, $1330000
Mason Plumlee, $1298640
Francisco Garcia, $1265977
Reggie Jackson, $1260360
John Jenkins, $1258800
Solomon Hill, $1246680
MarShon Brooks, $1210080
Hasheem Thabeet, $1200000
NAME, SALARY
Pero Antic, $1200000
Tim Hardaway Jr., $1196760
Jordan Hamilton, $1169880
Tony Wroten, $1160040
Reggie Bullock, $1149000
Patty Mills, $1133950
Norris Cole, $1129200
Miles Plumlee, $1121520
Cory Joseph, $1120920
Jimmy Butler, $1112880
NAME, SALARY
Nick Young, $1106942
Arnett Moultrie, $1089240
Perry Jones, $1082520
Rudy Gobert, $1078800
Marquis Teague, $1074720
Festus Ezeli, $1066920
Archie Goodwin, $1064400
Nemanja Nedovic, $1056720
Kyle Singler, $1045000
Anthony Morrow, $1027424
NAME, SALARY
Lance Stephenson, $1005000
Andrew Bynum, $1000000
Ish Smith, $951463
Alan Anderson, $947907
Omri Casspi, $947907
Austin Daye, $947907
Chandler Parsons, $926500
Jeff Adrien, $916099
Jon Leuer, $900000
Jannero Pargo, $884293
NAME, SALARY
Ryan Hollins, $884293
Jordan Farmar, $884293
Julyan Stone, $884293
Nazr Mohammed, $884293
Shelvin Mack, $884293
Mike Miller, $884293
Isaiah Thomas, $884293
Draymond Green, $875500
Allen Crabbe, $825000
Elliot Williams, $797545
NAME, SALARY
Jeff Taylor, $788872
Henry Sims, $788872
Quincy Miller, $788872
Quincy Acy, $788872
Will Barton, $788872
Patrick Beverley, $788872
Mike Scott, $788872
Andre Roberson, $740560
Diante Garrett, $719266
Malcolm Thomas, $702233
NAME, SALARY
Dwight Buycks, $700000
Hilton Armstrong, $660619
Chris Douglas-Roberts, $660619
D.J. Augustin, $650215
Alexis Ajinca, $635880
James Johnson, $634610
Isaiah Canaan, $570515
Jeremy Tyler, $556584
Kendall Marshall, $547570
Ricky Ledo, $544000
NAME, SALARY
Jamaal Franklin, $535000
Ray McCallum, $524616
Carrick Felix, $510000
Tony Mitchell, $500000
Nate Wolters, $500000
Glen Rice Jr., $490180
Toure' Murry, $490180
Nick Calathes, $490180
Robert Covington, $490180
Phil Pressey, $490180
NAME, SALARY
James Southerland, $490180
Jeff Withey, $490180
Robbie Hummel, $490180
Erik Jay Murphy, $490180
Hollis Thompson, $473604
Hedo Turkoglu, $473357
Leandro Barbosa, $410936
Luke Babbitt, $387995
Chris Johnson, $320189
Shavlik Randolph, $306037
NAME, SALARY
Dewayne Dedmon, $300000
Jason Collins, $275691
Danny Granger, $249683
Caron Butler, $244489
Jimmer Fredette, $239279
Shannon Brown, $188438
Jarvis Varnado, $171696
Troy Daniels, $158588
Mike Muscala, $138404
Cartier Martin, $104034
NAME, SALARY
D.J. White, $104028
Justin Hamilton, $98036
Chris Babb, $77852
Ronnie Brewer, $69792
Damion James, $68902
Mike James, $57627
Jorge Gutierrez, $54785
Drew Gooden, $52017
Othyus Jeffers, $52017
Lou Amundson, $48854
NAME, SALARY
Jared Cunningham, $46404
Melvin Ely, $29788
Greg Smith, $15605
Josh Powell, $13958
Chris Wright, $9281
Lamar Odom, $8232
