NAME, SALARY
Shaquille O'Neal, $29464000
Dikembe Mutombo, $19684000
Allan Houston, $17531000
Chris Webber, $17351000
Damon Stoudamire, $15750000
Ray Allen, $14625000
Vin Baker, $14625000
Antoine Walker, $14625000
Stephon Marbury, $14625000
Michael Finley, $14609000
NAME, SALARY
Tracy McGrady, $14487000
Grant Hill, $14487000
Eddie Jones, $13440000
Brian Grant, $13346000
Vince Carter, $13281000
Tim Thomas, $12900000
Antonio Davis, $12000000
Glenn Robinson, $12000000
Nick Van Exel, $11821000
Theo Ratliff, $10937000
NAME, SALARY
Kerry Kittles, $9817000
Jamal Mashburn, $9300000
Maurice Taylor, $8450000
Derek Anderson, $8444000
Alan Henderson, $8273000
Austin Croshere, $8260000
Erick Dampier, $8105000
Kelvin Cato, $7992000
Marcus Camby, $7750000
Shandon Anderson, $7300000
NAME, SALARY
Lorenzen Wright, $7150000
Jerry Stackhouse, $7000000
Doug Christie, $6875000
Peja Stojakovic, $6875000
Kenyon Martin, $6667000
Howard Eisley, $6375000
Nazr Mohammed, $6270000
Vitaly Potapenko, $6191000
Christian Laettner, $6078000
Stromile Swift, $6022000
NAME, SALARY
Ben Wallace, $6000000
Danny Fortson, $5922000
Calvin Booth, $5900000
Joe Smith, $5899000
Clarence Weatherspoon, $5899000
Kurt Thomas, $5885000
Jahidi White, $5884000
Cuttino Mobley, $5883000
Scot Pollard, $5792000
Steve Nash, $5750000
NAME, SALARY
Shawn Bradley, $5714000
Jerome Williams, $5600000
Corliss Williamson, $5500000
Aaron McKie, $5500000
Darius Miles, $5419000
Kwame Brown, $5361000
Bo Outlaw, $5355000
Marcus Fizer, $4915000
Lamond Murray, $4875000
Eric Snow, $4875000
NAME, SALARY
Tony Battie, $4800000
Michael Stewart, $4800000
Mike Miller, $4482000
Pau Gasol, $4318000
Marc Jackson, $4225000
Chucky Atkins, $4200000
DerMarr Johnson, $4119000
Chris Mihm, $3785000
Moochie Norris, $3600000
Jamal Crawford, $3475000
NAME, SALARY
Joel Przybilla, $3215000
Shane Battier, $3212000
Aaron Williams, $3150000
Othella Harrington, $3150000
Bobby Jackson, $3150000
Keyon Dooling, $3073000
Jerome Moiso, $3054000
Etan Thomas, $3043000
Derek Fisher, $3000000
George Lynch, $3000000
NAME, SALARY
Mateen Cleaves, $2969000
Jason Collier, $2949000
Eddie Griffin, $2937000
Hedo Turkoglu, $2803000
DeSagana Diop, $2695000
Desmond Mason, $2680000
Quentin Richardson, $2562000
Rodney White, $2481000
Jamaal Magloire, $2474000
Speedy Claxton, $2390000
NAME, SALARY
Morris Peterson, $2371000
Donnell Harvey, $2363000
DeShawn Stevenson, $2362000
Joe Johnson, $2358000
Kedrick Brown, $2332000
Jake Tsakalidis, $2322000
Vladimir Radmanovic, $2301000
Mamadou N'diaye, $2269000
Richard Jefferson, $2266000
Troy Murphy, $2232000
NAME, SALARY
Mark Madsen, $2212000
Michael Bradley, $1985000
Jason Collins, $1887000
Zach Randolph, $1805000
Andrei Kirilenko, $1672000
Samuel Dalembert, $1600000
Jamaal Tinsley, $1554000
Primoz Brezec, $1554000
Tony Parker, $1545000
Gerald Wallace, $1377000
