DeShawn Stevenson, $2750000
Josh Childress, $2677200
Michael Finley, $2675000
Michael Doleac, $2640000
Jim Jackson, $2640000
NAME, SALARY
Amar'e Stoudemire, $2589023
Brian Scalabrine, $2586207
Martell Webster, $2586120
Kirk Hinrich, $2513880
Clifford Robinson, $2500000
Damien Wilkins, $2500000
Juan Dixon, $2500000
Caron Butler, $2461617
Luol Deng, $2443920
Jared Jeffries, $2433824
NAME, SALARY
Anthony Johnson, $2420000
Melvin Ely, $2401027
James Jones, $2400000
Charlie Villanueva, $2360880
Jose Calderon, $2333334
Fred Jones, $2328843
Fabricio Oberto, $2325000
T.J. Ford, $2303040
Dan Dickau, $2255350
Rafael Araujo, $2238960
NAME, SALARY
Darius Songaila, $2200000
Jiri Welsch, $2177114
Channing Frye, $2162880
Michael Sweetney, $2116920
Andre Iguodala, $2058000
Jake Voskuhl, $2015625
Jarvis Hayes, $2011080
Matt Bonner, $2000000
Mark Madsen, $2000000
Toni Kukoc, $2000000
NAME, SALARY
Dikembe Mutombo, $2000000
DeSagana Diop, $2000000
Ike Diogu, $1988160
Luke Jackson, $1955160
Mickael Pietrus, $1910520
Andrew Bynum, $1888680
Jumaine Jones, $1875000
Andris Biedrins, $1857360
Nick Collison, $1815000
Jon Barry, $1800000
NAME, SALARY
Robert Swift, $1764480
Tayshaun Prince, $1763115
Reggie Evans, $1760000
Mo Williams, $1760000
Lindsey Hunter, $1760000
Marcus Banks, $1724280
Jarron Collins, $1700000
John Salmons, $1699001
Sebastian Telfair, $1676280
Yaroslav Korolev, $1670000
NAME, SALARY
Brian Grant, $1670000
Michael Ruffin, $1670000
Derek Anderson, $1670000
Malik Allen, $1670000
Greg Buckner, $1670000
Luke Ridnour, $1638000
Sean May, $1619280
Scott Padgett, $1600000
Devin Brown, $1592400
Kris Humphries, $1592400
NAME, SALARY
Joel Przybilla, $1560000
Josh Smith, $1560000
Reece Gaines, $1556160
Jason Hart, $1540000
Rashad McCants, $1538400
Al Jefferson, $1512840
Maurice Evans, $1500000
Antoine Wright, $1461360
Kirk Snyder, $1437240
Zarko Cabarkapa, $1404360
NAME, SALARY
Milt Palacio, $1400000
Joey Graham, $1388400
David West, $1334160
Danny Granger, $1318920
Rasual Butler, $1300000
J.R. Smith, $1297080
Sasha Pavlovic, $1274160
Gerald Green, $1253040
Dorell Wright, $1238640
Dahntay Jones, $1223160
NAME, SALARY
Hakim Warrick, $1196520
Jameer Nelson, $1189200
Boris Diaw, $1174200
Julius Hodge, $1148760
Pavel Podkolzin, $1141560
Bryon Russell, $1138500
Alonzo Mourning, $1138500
Bo Outlaw, $1138500
Stacey Augmon, $1138500
Zoran Planinic, $1127280
NAME, SALARY
Keith McLeod, $1125000
Luke Walton, $1125000
Nate Robinson, $1102680
Jason Kapono, $1100000
Matt Carroll, $1100000
Victor Khryapa, $1095960
Travis Outlaw, $1082160
Darrick Martin, $1081575
Jarrett Jack, $1058640
Brian Cook, $1038960
NAME, SALARY
Walter McCarty, $1035000
Jacque Vaughn, $1029873
Mikki Moore, $1029873
Sergei Monia, $1016400
Francisco Garcia, $1016400
Delonte West, $1010040
Nenad Krstic, $1010040
John Edwards, $1000000
Steve Blake, $1000000
Luther Head, $975600
NAME, SALARY
Tony Allen, $969600
Carlos Delfino, $969600
Anthony Carter, $965185
Kevin Martin, $937440
Johan Petro, $936600
Kendrick Perkins, $936480
Leandro Barbosa, $930600
Josh Howard, $923880
Sasha Vujacic, $910440
Jason Maxiell, $905640
NAME, SALARY
Beno Udrih, $904800
Ryan Bowen, $900498
Calvin Booth, $900498
David Harrison, $898200
Jannero Pargo, $895248
Ronald Murray, $895248
Didier Ilunga-Mbenga, $880000
Linas Kleiza, $879360
Keith Bogans, $869373
Wayne Simien, $867720
NAME, SALARY
Anderson Varejao, $866800
David Lee, $861360
Maciej Lampe, $858534
Adrian Griffin, $844537
Zendon Hamilton, $835810
Lee Nailon, $835810
Eddie Gill, $835810
Mateen Cleaves, $835810
Laron Profit, $835810
Loren Woods, $780000
NAME, SALARY
Mike Wilks, $771123
Michael Bradley, $771123
Pat Burke, $750000
Richie Frahm, $745248
Nikoloz Tskitishvili, $745248
Lonny Baxter, $745248
Terence Morris, $745248
Smush Parker, $745248
Rick Brunson, $719373
Francisco Elson, $719373
NAME, SALARY
Alan Henderson, $719373
Nick Van Exel, $719373
Sean Marks, $719373
Ronald Dupree, $719373
Linton Johnson, $719373
Charles Smith, $719373
Darrell Armstrong, $719373
Jermaine Jackson, $696508
Salim Stoudamire, $675000
Peter John Ramos, $660000
NAME, SALARY
Esteban Batista, $644209
Royal Ivey, $641748
Josh Powell, $641748
Antonio Burks, $641748
Mario Kasun, $641748
Seung Jin Ha, $641748
Jackie Butler, $641748
Pape Sow, $641748
Donta Smith, $641748
Bernard Robinson, $641747
NAME, SALARY
Matt Barnes, $627251
James Singleton, $625000
Louis Williams, $450000
Daniel Ewing, $450000
Monta Ellis, $448762
Ryan Gomes, $428762
Chris Taft, $423762
Boniface N'Dong, $398762
Alex Acker, $398762
Anthony Roberson, $398762
NAME, SALARY
Ersan Ilyasova, $398762
Kevin Burleson, $398762
Ronnie Price, $398762
Travis Diener, $398762
Robert Whaley, $398762
Dwayne Jones II, $398762
Shavlik Randolph, $398762
Alan Anderson, $398762
Dijon Thompson, $398762
C.J. Miles, $398761
NAME, SALARY
Donell Taylor, $398672
Chuck Hayes, $248118
