Tayshaun Prince, $6764045
JJ Redick, $6750000
Samuel Dalembert, $6698565
Drew Gooden, $6687400
Morris Peterson, $6665000
Andres Nocioni, $6650000
NAME, SALARY
Jerome James, $6600000
Wesley Matthews, $6505320
Spencer Hawes, $6500000
Glen Davis, $6400000
Channing Frye, $6400000
Landry Fields, $6250000
Mike Miller, $6200000
Francisco Garcia, $6100000
Luke Walton, $6091363
Amir Johnson, $6050000
NAME, SALARY
Brandon Bass, $6000000
Michael Beasley, $6000000
Wilson Chandler, $5930414
James Harden, $5820417
Jason Richardson, $5799625
Kyle Lowry, $5750000
Nick Young, $5600000
Chuck Hayes, $5486250
Sasha Vujacic, $5475113
Jarrett Jack, $5400000
NAME, SALARY
Kyrie Irving, $5375760
Evan Turner, $5293080
Tyreke Evans, $5250825
Jason Thompson, $5250000
Zaza Pachulia, $5248750
Jamal Crawford, $5225000
Antonio McDyess, $5220000
Speedy Claxton, $5209454
Martell Webster, $5150000
Anthony Davis, $5144280
NAME, SALARY
Brad Miller, $5104000
Brandon Roy, $5100000
Jason Maxiell, $5000000
Courtney Lee, $5000000
Andre Miller, $5000000
Richard Hamilton, $5000000
Kyle Korver, $5000000
Robin Lopez, $4899293
Marcus Banks, $4847586
Nikola Pekovic, $4837200
NAME, SALARY
Darius Songaila, $4818000
Michael Kidd-Gilchrist, $4809840
Derrick Williams, $4809840
Luc Richard Mbah a Moute, $4794192
Daniel Gibson, $4792332
Victor Oladipo, $4763760
Derrick Favors, $4753320
Linas Kleiza, $4600000
Marcus Camby, $4590338
Luis Scola, $4508504
NAME, SALARY
Boris Diaw, $4500000
Jonas Jerebko, $4500000
J.J. Barea, $4493500
Udonis Haslem, $4340000
Bradley Beal, $4319280
Enes Kanter, $4319280
Wesley Johnson, $4285560
Otto Porter Jr., $4278000
Jordan Farmar, $4250000
Jared Dudley, $4250000
NAME, SALARY
Marreese Speights, $4200000
Dorell Wright, $4106000
Bruce Bowen, $4100000
Charlie Bell, $4099920
Greg Buckner, $4080915
Kirk Hinrich, $4059000
Steve Novak, $4054055
O.J. Mayo, $4020000
JJ Hickson, $4000000
Mario Chalmers, $4000000
NAME, SALARY
Ian Mahinmi, $4000000
Luke Ridnour, $4000000
Ryan Gomes, $4000000
Stephen Curry, $3958742
Tiago Splitter, $3944000
Thabo Sefolosha, $3900000
Tristan Thompson, $3894240
DeMarcus Cousins, $3880800
Cody Zeller, $3857040
Joel Anthony, $3800000
NAME, SALARY
Ricky Rubio, $3741120
Dion Waiters, $3726600
Matt Bonner, $3630000
Jordan Hill, $3563600
Ekpe Udoh, $3524880
Danny Green, $3500000
Shannon Brown, $3500000
Gerald Green, $3500000
D.J. Augustin, $3500000
Johan Petro, $3500000
NAME, SALARY
Raymond Felton, $3480453
Raja Bell, $3480000
Jonas Valanciunas, $3374640
Thomas Robinson, $3374640
DeMar DeRozan, $3344250
Jan Vesely, $3340920
Tony Allen, $3300000
Shane Battier, $3270000
Matt Barnes, $3250000
Will Bynum, $3250000
NAME, SALARY
Corey Brewer, $3243000
Ray Allen, $3229050
Greg Monroe, $3217680
Mike Dunleavy, $3183000
Brandon Jennings, $3179493
Timofey Mozgov, $3140429
Shawne Williams, $3135000
Vince Carter, $3090000
Mirza Teletovic, $3090000
Jason Kidd, $3090000
NAME, SALARY
Damian Lillard, $3065040
Tyler Hansbrough, $3055259
Bismack Biyombo, $3049920
Joel Freeland, $3013512
Darrell Arthur, $3006217
Kosta Koufos, $3000000
Travis Outlaw, $3000000
Lavoy Allen, $3000000
Austin Daye, $2958077
Al-Farouq Aminu, $2947800
NAME, SALARY
Alexey Shved, $2934610
Dahntay Jones, $2900000
Julian Wright, $2858057
Mark Madsen, $2840000
Kwame Brown, $2819044
James Johnson, $2812006
J.R. Smith, $2806452
Harrison Barnes, $2798040
Kevin Seraphin, $2761114
Eduardo Najera, $2750000
NAME, SALARY
Gordon Hayward, $2709720
David Andersen, $2685185
Brandon Knight, $2678640
Jrue Holiday, $2674852
Josh McRoberts, $2652000
Quentin Richardson, $2627400
Eric Bledsoe, $2626473
Nick Collison, $2585668
Greg Stiemsma, $2575000
Aaron Gray, $2575000
NAME, SALARY
Paul George, $2574120
Kemba Walker, $2568360
Terrence Ross, $2563320
Ty Lawson, $2544529
Randy Foye, $2500000
Jason Smith, $2500000
Cole Aldrich, $2445480
Jeff Teague, $2433077
Ricky Davis, $2400000
Aaron Brooks, $2400000
NAME, SALARY
Andre Drummond, $2356320
Trevor Booker, $2350820
Jimmer Fredette, $2339040
Xavier Henry, $2323200
Earl Watson, $2300000
Omri Casspi, $2277306
Anthony Parker, $2250000
Ben Wallace, $2246400
DeShawn Stevenson, $2240450
Austin Rivers, $2238360
NAME, SALARY
Rodrigue Beaubois, $2227333
C.J. Miles, $2225000
Klay Thompson, $2222160
Ed Davis, $2207040
Rudy Fernandez, $2180443
Meyers Leonard, $2126520
Jeremy Lamb, $2111160
Alec Burks, $2111160
Elton Brand, $2100500
Patrick Patterson, $2096760
NAME, SALARY
Markieff Morris, $2091840
Dante Cunningham, $2090000
Wayne Ellington, $2083042
Toney Douglas, $2067880
Anthony Johnson, $2062800
Brent Barry, $2062800
Brendan Haywood, $2050000
Eric Maynor, $2016000
Kendall Marshall, $2005560
Larry Sanders, $1991760
NAME, SALARY
Rasho Nesterovic, $1990000
Marcus Morris, $1987320
Grant Hill, $1975000
Marco Belinelli, $1957000
Darren Collison, $1900000
Luke Babbitt, $1892280
John Henson, $1823280
Dikembe Mutombo, $1823280
Kawhi Leonard, $1809840
Maurice Harkless, $1809840
NAME, SALARY
Jeremy Evans, $1794872
Nikola Vucevic, $1793520
Donte Greene, $1679914
Chris Andersen, $1679408
Renaldo Balkman, $1675000
Anthony Randolph, $1674641
Royce White, $1645440
Iman Shumpert, $1633440
Avery Bradley, $1630800
Reggie Evans, $1622617
NAME, SALARY
Chris Singleton, $1618680
Sebastian Telfair, $1567500
Tyler Zeller, $1563120
Jodie Meeks, $1550000
Tobias Harris, $1545840
John Lucas III, $1500000
Greg Oden, $1500000
Gary Forbes, $1500000
Slava Kravtsov, $1500000
Gustavo Ayon, $1500000
NAME, SALARY
Terrence Jones, $1485000
Andrew Nicholson, $1482000
Jared Jeffries, $1475106
Alexis Ajinca, $1467840
Elliot Williams, $1442880
Tony Snell, $1409040
Craig Brackins, $1404960
Nando De Colo, $1400000
Zydrunas Ilgauskas, $1399507
Eddie House, $1399507
NAME, SALARY
Willie Green, $1399507
Rashard Lewis, $1399507
Nolan Smith, $1365720
Evan Fournier, $1361400
Donatas Motiejunas, $1361400
Jamaal Tinsley, $1352181
Kurt Thomas, $1352181
Roko-Leni Ukic, $1350000
Kenneth Faried, $1311240
Jared Sullinger, $1306920
NAME, SALARY
Hamed Haddadi, $1300000
Victor Claver, $1300000
Dominique Jones, $1276560
Reggie Jackson, $1260360
Fab Melo, $1254720
Quincy Pondexter, $1234320
Sasha Pavlovic, $1232713
John Jenkins, $1204560
Hasheem Thabeet, $1200000
Jordan Crawford, $1198680
NAME, SALARY
Greivis Vasquez, $1191240
Christian Eyenga, $1174080
MarShon Brooks, $1160040
Jared Cunningham, $1156320
Reggie Bullock, $1149000
Ronnie Price, $1146337
Norris Cole, $1129200
Jordan Hamilton, $1121520
Jimmy Butler, $1112880
Andre Roberson, $1110840
NAME, SALARY
Tony Wroten, $1110120
Stephen Graham, $1106941
Joey Graham, $1106941
JaJuan Johnson, $1089240
Patty Mills, $1085120
Perry Jones, $1082520
Cory Joseph, $1074720
Marquis Teague, $1074720
Miles Plumlee, $1073280
Alando Tucker, $1071720
NAME, SALARY
Von Wafer, $1069509
Kelenna Azubuike, $1069509
Luke Harangody, $1054389
DeJuan Blair, $1054000
Arnett Moultrie, $1042320
Quinton Ross, $1033342
Jawad Williams, $1029389
Festus Ezeli, $1020960
Kyle Singler, $1000000
Jon Brockman, $1000000
NAME, SALARY
Brandan Wright, $992680
C.J. Watson, $992680
Ivan Johnson, $962195
Daniel Orton, $916099
Jeff Adrien, $916099
Ish Smith, $910941
Chandler Parsons, $888250
Henry Walker, $885120
DeMarre Carroll, $885120
Pops Mensah-Bonsu, $885120
NAME, SALARY
Salim Stoudamire, $884881
DeAndre Liggins, $884293
Ryan Hollins, $884293
P.J. Tucker, $884293
Nazr Mohammed, $884293
Malcolm Thomas, $884293
Malcolm Lee, $884293
Patrick Ewing Jr., $884293
Lance Stephenson, $870000
Marcus Haislip, $855189
NAME, SALARY
Quincy Douby, $855189
Mouhamed Sene, $855189
Anthony Roberson, $855189
Kenny Thomas, $854389
Josh Davis, $854389
Darius Miles, $854389
Damien Wilkins, $854389
Javaris Crittenton, $854389
Jamaal Magloire, $854389
Mike Harris, $854389
NAME, SALARY
Trey Gilder, $854389
Dwayne Jones II, $854389
Fabricio Oberto, $854389
Craig Smith, $854389
Etan Thomas, $854389
Draymond Green, $850000
Troy Murphy, $839312
Solomon Alabi, $830000
Michael Redd, $826828
Paul Davis, $825497
NAME, SALARY
Desmond Mason, $825497
Ryan Bowen, $825497
Kevin Ollie, $825497
Jason Hart, $825497
Lindsey Hunter, $825497
Tyler Honeycutt, $809875
Sean Marks, $799105
Ike Diogu, $792377
Solomon Jones, $792377
Robert Vaden, $788872
NAME, SALARY
Da'Sean Butler, $788872
Marcus Cousin, $788872
Jeff Taylor, $788872
Jarvis Varnado, $788872
Andy Rautins, $788872
Zabian Dowdell, $788872
Doron Lamb, $788872
Pape Sy, $788872
Magnum Rolle, $788872
Jermaine Taylor, $780871
NAME, SALARY
Josh Howard, $773976
Shaun Livingston, $773976
Yi Jianlian, $771706
Xavier Silas, $762195
D.J. Kennedy, $762195
Cory Higgins, $762195
Hamady Ndiaye, $762195
Julyan Stone, $762195
Jerome Jordan, $762195
Brian Butch, $762195
NAME, SALARY
Travis Leslie, $762195
Greg Smith, $762195
Semih Erden, $762195
Isaiah Thomas, $762195
Mike Taylor, $736420
Dontell Jefferson, $736420
Joe Crawford, $736420
Walter Sharpe, $736420
DeMarcus Nelson, $736420
Ime Udoka, $708640
NAME, SALARY
Mickael Pietrus, $698589
Mike Wilks, $679821
Brian Skinner, $668434
Quincy Acy, $665000
Allen Iverson, $650686
Acie Law, $633253
Jae Crowder, $600491
Chris Douglas-Roberts, $582995
Will Barton, $550000
Orlando Johnson, $550000
NAME, SALARY
Lazar Hayward, $542788
James Anderson, $532737
Jason Williams, $524964
Daequan Cook, $512633
Mike James, $502581
Glen Rice Jr., $490180
Erik Jay Murphy, $490180
Ryan Reid, $475000
Steven Gray, $473604
Josh Akognon, $473604
NAME, SALARY
Luke Zeller, $473604
Pooh Jeter, $473604
Darius Johnson-Odom, $473604
Carleton Scott, $473604
Scott Machado, $473604
Kevin Murphy, $473604
Luke Nevill, $473604
Matt Janning, $473604
Diante Garrett, $473604
Brian Roberts, $473604
NAME, SALARY
Jamar Smith, $473604
Mike Scott, $473604
Marcus Landry, $457588
Deron Washington, $457588
Sam Young, $402065
Peja Stojakovic, $402065
Kevin Jones, $390027
Walker Russell, $374300
Mickael Gelabale, $346781
Chris Johnson, $346781
NAME, SALARY
Patrick Beverley, $281376
Jeremy Pargo, $264527
Gilbert Arenas, $261829
Derek Fisher, $261343
Manny Harris, $252016
Terrence Williams, $244710
Aron Baynes, $239588
Bobby Simmons, $234268
Mustafa Shakur, $226162
Earl Boykins, $220487
NAME, SALARY
Al Thornton, $211084
Travis Diener, $208802
Leon Powe, $201033
Ben Uzoh, $190548
Lou Amundson, $185955
Kenyon Martin, $170878
Chris Quinn, $169340
Shavlik Randolph, $163500
D.J. White, $156234
James Singleton, $151585
NAME, SALARY
Tim Ohlbrecht, $144867
Juwan Howard, $135697
Armon Johnson, $104494
Shelvin Mack, $103121
Terrel Harris, $94154
Morris Almond, $75793
Mikki Moore, $75793
Keyon Dooling, $75387
DaJuan Summers, $72892
Damion James, $68902
NAME, SALARY
Dominic McGuire, $68902
Josh Harrellson, $61467
Donald Sloan, $61467
Chris Johnson, $55718
Lester Hudson, $48232
Justin Holiday, $47360
Jerel McNeal, $44835
Cedric Jackson, $40375
Jeff Foote, $38194
Othyus Jeffers, $35868
NAME, SALARY
Henry Sims, $27859
Kris Joseph, $27859
Chris Wright, $27859
Larry Owens, $22287
Mario West, $20103
