Mark Madsen, $2210000
Dikembe Mutombo, $2210000
Andre Iguodala, $2201640
NAME, SALARY
Othella Harrington, $2200000
Jackie Butler, $2200000
Scot Pollard, $2200000
Zarko Cabarkapa, $2157097
Ike Diogu, $2137200
Bonzi Wells, $2115000
Patrick O'Bryant, $2061720
David West, $2051938
Andrew Bynum, $2030280
Matt Bonner, $2000000
NAME, SALARY
Jake Voskuhl, $2000000
DeSagana Diop, $1998000
Andris Biedrins, $1986960
Devean George, $1974259
Sasha Pavlovic, $1962206
Mouhamed Sene, $1958640
Mo Williams, $1920000
Robert Swift, $1887600
Dahntay Jones, $1886113
Boris Diaw, $1870501
NAME, SALARY
JJ Redick, $1860720
Zoran Planinic, $1854376
Travis Outlaw, $1836426
Thaddeus Young, $1830720
Brian Cook, $1817141
Michael Ruffin, $1803600
Malik Allen, $1803600
Vassilis Spanoulis, $1800000
Walter Herrmann Heinrich, $1800000
Sebastian Telfair, $1793160
NAME, SALARY
Hilton Armstrong, $1767600
Ronald Murray, $1750000
David Wesley, $1750000
Shammond Williams, $1750000
Aaron Williams, $1750000
Sean May, $1740720
Kris Humphries, $1703520
Kendrick Perkins, $1689410
Leandro Barbosa, $1679733
Thabo Sefolosha, $1679280
NAME, SALARY
Josh Howard, $1667603
Rashad McCants, $1653720
Didier Ilunga-Mbenga, $1628959
Maurice Evans, $1620000
Al Jefferson, $1618320
Clifford Robinson, $1600000
Ronnie Brewer, $1595400
Antoine Wright, $1570920
Rodney Stuckey, $1569600
Jalen Rose, $1540000
NAME, SALARY
Kirk Snyder, $1537440
Justin Reed, $1529873
Cedric Simmons, $1515480
Joey Graham, $1492440
Adrian Griffin, $1475000
Yaroslav Korolev, $1470000
Josh Smith, $1460640
Rodney Carney, $1439760
Danny Granger, $1417800
Eddie House, $1400000
NAME, SALARY
J.R. Smith, $1387560
Luke Walton, $1375000
Shawne Williams, $1367760
Keith McLeod, $1350000
Gerald Green, $1347000
Steve Blake, $1330000
Dorell Wright, $1325160
Hakim Warrick, $1286280
Jameer Nelson, $1272120
Quincy Douby, $1240920
NAME, SALARY
Julius Hodge, $1234800
Jason Smith, $1233840
Pavel Podkolzin, $1221240
Renaldo Balkman, $1191240
Jason Kapono, $1188000
Matt Carroll, $1188000
Nate Robinson, $1185480
Eric Piatkowski, $1178348
Darrell Armstrong, $1178348
Victor Khryapa, $1172400
NAME, SALARY
Rajon Rondo, $1143600
Jarrett Jack, $1137960
Marcus Williams, $1097880
Francisco Garcia, $1092600
Delonte West, $1080480
Nenad Krstic, $1080480
Mikki Moore, $1071225
Josh Boone, $1053960
Luther Head, $1048800
Tony Allen, $1037280
NAME, SALARY
Carlos Delfino, $1037280
Kyle Lowry, $1011720
Johan Petro, $1006800
Kevin Martin, $1002840
Jannero Pargo, $1000000
Shavlik Randolph, $1000000
Calvin Booth, $998967
Sasha Vujacic, $973920
Jason Maxiell, $973440
Shannon Brown, $971280
NAME, SALARY
Beno Udrih, $967920
David Harrison, $960840
Anderson Varejao, $945600
Arron Afflalo, $944520
Jordan Farmar, $939120
Wayne Simien, $932760
DeShawn Stevenson, $932015
David Lee, $926040
Maurice Ager, $906480
Mardy Collins, $899880
NAME, SALARY
Linas Kleiza, $845360
Pat Burke, $810000
Mickael Gelabale, $802000
Mile Ilic, $800000
Smush Parker, $798112
Dajuan Wagner, $798112
Jamal Sampson, $774551
Ronald Dupree, $771331
Linton Johnson, $771331
Quinton Ross, $771331
NAME, SALARY
Sergio Rodriguez, $760000
Randolph Morris, $750000
Scott Padgett, $744551
Matt Barnes, $744551
Andre Barrett, $744551
Mike Wilks, $744551
Royal Ivey, $744551
Sean Marks, $744551
Maurice Taylor, $744551
Pape Sow, $744551
NAME, SALARY
Darrick Martin, $744551
James Lang, $744551
Earl Barron, $744551
Salim Stoudamire, $729000
John Lucas III, $700000
James Singleton, $675000
Solomon Jones, $675000
Ersan Ilyasova, $664209
Daniel Ewing, $664209
Ronny Turiaf, $664209
NAME, SALARY
Rawle Marshall, $664209
Donell Taylor, $664209
Bracey Wright, $664209
C.J. Miles, $664209
Monta Ellis, $664209
Ryan Gomes, $664209
Esteban Batista, $644209
Paul Millsap, $625000
Derek Anderson, $617539
Steve Novak, $600000
NAME, SALARY
Devin Brown, $516806
Slava Medvedenko, $490528
Leon Powe, $432000
Josh McRoberts, $427163
Taurean Green, $427163
Yakhouba Diawara, $412718
Ryan Hollins, $412718
Marquinhos Vieira, $412718
Damir Markota, $412718
Robert Hite, $412718
NAME, SALARY
Will Blalock, $412718
P.J. Tucker, $412718
Hassan Adams, $412718
Uros Slokar, $412718
Chris Quinn, $412718
Bobby Jones, $412718
Pops Mensah-Bonsu, $412718
Steven Smith, $412718
Chris Webber, $407313
Andre Brown, $406340
NAME, SALARY
James White, $405435
Eddie Jones, $337238
Junior Harrington, $302200
Jared Reiner, $302200
Kelenna Azubuike, $259770
Justin Williams, $252486
Jason Hart, $197087
Alan Anderson, $128935
Mike Hall, $121388
Luke Jackson, $109493
NAME, SALARY
Lou Amundson, $101966
Alan Henderson, $70075
Will Conroy, $55839
Anthony Carter, $37620
Von Wafer, $23443
