Darko Milicic, $7020000
Jerry Stackhouse, $7000000
Marquis Daniels, $6864200
Etan Thomas, $6864200
NAME, SALARY
Jamaal Tinsley, $6750000
Chris Wilcox, $6750000
Marko Jaric, $6575000
Udonis Haslem, $6575000
Luke Ridnour, $6500000
Bobby Jackson, $6487888
Shane Battier, $6448900
Ben Gordon, $6404750
Nick Collison, $6350000
Joel Przybilla, $6310150
NAME, SALARY
Brian Cardinal, $6300000
Andrew Bogut, $6294195
Dan Gadzuric, $6250195
Mike James, $6244093
Antonio Daniels, $6200000
Earl Watson, $6200000
Shareef Abdur-Rahim, $6200000
Jerome James, $6200000
Leandro Barbosa, $6100000
John Salmons, $6077151
NAME, SALARY
Jared Jeffries, $6049400
Nazr Mohammed, $6049400
Vladimir Radmanovic, $6049400
Matt Harpring, $6000000
Anderson Varejao, $5784480
Jason Kapono, $5784480
Speedy Claxton, $5757818
Tony Battie, $5746000
Marvin Williams, $5636142
Mikki Moore, $5632200
NAME, SALARY
Morris Peterson, $5592240
Beno Udrih, $5585000
Chris Duhon, $5585000
DeSagana Diop, $5585000
Brendan Haywood, $5500000
Jeff Foster, $5500000
Mickael Pietrus, $5300000
Desmond Mason, $5300000
Andrea Bargnani, $5176440
Deron Williams, $5069449
NAME, SALARY
Matt Carroll, $5050000
Greg Oden, $5011680
Raja Bell, $5000000
J.R. Smith, $4985001
Kyle Korver, $4956818
Rafer Alston, $4900000
Derrick Rose, $4822800
Nenad Krstic, $4778548
Derek Fisher, $4700000
Reggie Evans, $4640000
NAME, SALARY
LaMarcus Aldridge, $4631400
Kendrick Perkins, $4578880
Chris Paul, $4574189
Anthony Parker, $4550000
Sasha Vujacic, $4524887
Ronny Turiaf, $4500000
Sasha Pavlovic, $4500000
Louis Williams, $4500000
Kevin Durant, $4484040
Damon Jones, $4460186
NAME, SALARY
Luke Walton, $4420000
Trenton Hassell, $4350000
Michael Beasley, $4314960
Marcus Banks, $4260000
Steve Blake, $4250000
Darius Songaila, $4235000
Kurt Thomas, $4200000
Adam Morrison, $4159200
Raymond Felton, $4148715
Al Horford, $4023720
NAME, SALARY
Greg Buckner, $4010005
James Jones, $4010000
Kwame Brown, $4000000
Travis Outlaw, $4000000
Bruce Bowen, $4000000
Zaza Pachulia, $4000000
O.J. Mayo, $3875040
Steven Hunter, $3862600
Delonte West, $3850000
Keith Van Horn, $3792112
NAME, SALARY
Martell Webster, $3771133
Tyrus Thomas, $3749880
C.J. Miles, $3700000
Daniel Gibson, $3700000
Amir Johnson, $3666667
Ryan Gomes, $3650000
Mike Conley, $3630480
Rasual Butler, $3630000
DeShawn Stevenson, $3616072
Fabricio Oberto, $3600000
NAME, SALARY
Robert Swift, $3579131
Roger Mason Jr., $3500000
Brian Cook, $3500000
Russell Westbrook, $3493680
Charlie Villanueva, $3448050
Shelden Williams, $3395760
Willie Green, $3388000
Charlie Bell, $3354480
Keyon Dooling, $3300000
Jeff Green, $3287640
NAME, SALARY
Eduardo Najera, $3250000
Chucky Atkins, $3240000
Brian Scalabrine, $3206897
Kris Humphries, $3200000
Channing Frye, $3163769
Kevin Love, $3163680
Luis Scola, $3100667
Damien Wilkins, $3100000
Trevor Ariza, $3100000
Marc Gasol, $3093333
NAME, SALARY
Brandon Roy, $3084240
Carl Landry, $3000000
Yi Jianlian, $2986080
Matt Bonner, $2978000
Ike Diogu, $2912823
Kelenna Azubuike, $2900000
Danilo Gallinari, $2873520
Randy Foye, $2815560
Andrew Bynum, $2769300
Andray Blatche, $2739669
NAME, SALARY
Corey Brewer, $2725920
Sean May, $2661027
Eddie House, $2650000
Steve Francis, $2634480
Mark Madsen, $2630000
Eric Gordon, $2623200
Rashad McCants, $2620126
Dorell Wright, $2612835
Rudy Gay, $2579400
Keith Bogans, $2565000
NAME, SALARY
Craig Smith, $2500000
Tony Allen, $2500000
Chris Mihm, $2500000
Michael Finley, $2500000
Brandan Wright, $2497320
Jason Hart, $2484000
Joey Graham, $2449184
Joe Alexander, $2403120
Danny Granger, $2329805
Sebastian Telfair, $2300000
NAME, SALARY
Ricky Davis, $2300000
Joakim Noah, $2295480
Maceo Baston, $2272860
Mouhamed Sene, $2252400
Tyronn Lue, $2250000
D.J. Augustin, $2208960
Spencer Hawes, $2180760
JJ Redick, $2139720
Hakim Warrick, $2119102
Brook Lopez, $2098560
NAME, SALARY
Jarron Collins, $2074302
Acie Law, $2071680
Hilton Armstrong, $2032800
Nate Robinson, $2020179
Jarrett Jack, $2002623
Brevin Knight, $2000000
Walter Herrmann Heinrich, $2000000
Jerryd Bayless, $1993560
Francisco Garcia, $1983454
Grant Hill, $1976400
NAME, SALARY
Eddie Jones, $1976400
Thaddeus Young, $1968120
Luther Head, $1962378
Johan Petro, $1939893
Thabo Sefolosha, $1931160
Jarvis Hayes, $1910000
Anthony Johnson, $1910000
Brent Barry, $1910000
Jason Thompson, $1893840
Jason Maxiell, $1877572
NAME, SALARY
Julian Wright, $1869600
Ronnie Brewer, $1834680
Linas Kleiza, $1824493
Antoine Wright, $1800000
Brandon Rush, $1799160
David Lee, $1788033
Al Thornton, $1776240
Chuck Hayes, $1768000
Cedric Simmons, $1742760
Anthony Randolph, $1709280
NAME, SALARY
Francisco Elson, $1700000
Goran Dragic, $1700000
Rodney Stuckey, $1687320
Rodney Carney, $1655760
Kosta Perovic, $1634000
Robin Lopez, $1623720
Travis Diener, $1620000
Nick Young, $1602960
Devean George, $1600000
Shawne Williams, $1572960
NAME, SALARY
Hamed Haddadi, $1572221
Marreese Speights, $1542600
Sean Williams, $1522920
Ronald Murray, $1500000
J.J. Barea, $1500000
Roy Hibbert, $1465440
Marco Belinelli, $1446720
Oleksiy Pecherov, $1446720
Quincy Douby, $1427040
Drew Gooden, $1410441
NAME, SALARY
JaVale McGee, $1392240
Javaris Crittenton, $1381560
Renaldo Balkman, $1369920
JJ Hickson, $1329480
Jason Smith, $1326360
Calvin Booth, $1319651
Rajon Rondo, $1315080
Malik Allen, $1300000
Alexis Ajinca, $1276320
Daequan Cook, $1273200
NAME, SALARY
Marcus Williams, $1262520
Brian Skinner, $1262275
Jacque Vaughn, $1262275
Roko-Leni Ukic, $1250000
Ryan Anderson, $1225200
Jared Dudley, $1222320
Josh Boone, $1212120
Joe Smith, $1200000
Ronnie Price, $1188000
Courtney Lee, $1176240
NAME, SALARY
Kosta Koufos, $1176240
Wilson Chandler, $1173480
Kyle Lowry, $1163520
Rudy Fernandez, $1084080
Morris Almond, $1081440
Jordan Farmar, $1080000
Ime Udoka, $1080000
Aaron Brooks, $1045560
Maurice Ager, $1042440
Nicolas Batum, $1040640
NAME, SALARY
Mardy Collins, $1034760
Arron Afflalo, $1015440
George Hill, $1006200
Alando Tucker, $1001880
Loren Woods, $998581
Melvin Ely, $998398
Devin Brown, $998398
Darrell Arthur, $977160
Ryan Hollins, $972581
Chris Quinn, $972581
NAME, SALARY
D.J. White, $964080
J.R. Giddens, $957120
Chris Richard, $886517
Didier Ilunga-Mbenga, $880658
Yakhouba Diawara, $875000
Sergio Rodriguez, $874000
Royal Ivey, $854957
Josh Powell, $854957
Shaun Livingston, $854957
Ian Mahinmi, $841000
NAME, SALARY
Salim Stoudamire, $826269
Stephen Graham, $826269
Brandon Bass, $826269
Joey Dorsey, $816500
Kyrylo Fesenko, $810000
Donte Greene, $809300
Kyle Weaver, $806452
Luke Jackson, $797581
Leon Powe, $797581
Matt Barnes, $797581
NAME, SALARY
Chris Andersen, $797581
Jason Williams, $797581
Sean Marks, $797581
Patrick O'Bryant, $797581
Paul Davis, $797581
James Singleton, $797581
Jamaal Magloire, $797581
Dan Dickau, $797581
Juan Dixon, $797581
Luc Richard Mbah a Moute, $757000
NAME, SALARY
Ramon Sessions, $722517
Lindsey Hunter, $722515
Thomas Gardner, $711517
Josh McRoberts, $711517
Jamario Moon, $711517
Will Bynum, $711517
Marcin Gortat, $711517
Mike Harris, $711517
Hassan Adams, $711517
Anthony Tolliver, $711517
NAME, SALARY
Joel Anthony, $711517
Gabe Pruitt, $711517
Mario Chalmers, $700000
Dwayne Jones II, $670906
Blake Ahearn, $631995
Antonio McDyess, $600532
Jeremy Richardson, $591148
Juwan Howard, $586457
Jake Voskuhl, $577073
DeAndre Jordan, $550000
NAME, SALARY
Henry Walker, $542114
Dikembe Mutombo, $502007
Mike Taylor, $500000
Fred Jones, $459782
Darius Miles, $450399
Darnell Jackson, $450000
Sean Singletary, $442114
Sonny Weems, $442114
Anthony Morrow, $442114
Taj McCullough, $442114
NAME, SALARY
Sun Yue, $442114
Brandon Heath, $442114
Joe Crawford, $442114
Dwayne Mitchell, $442114
Nathan Jawai, $442114
Jamaal Tatum, $442114
Jermareo Davidson, $422725
Malik Hairston, $299077
Stromile Swift, $201741
James White, $184157
NAME, SALARY
Dontell Jefferson, $93624
Cartier Martin, $52014
Trey Johnson, $46917
Eddie Gill, $46917
